time,tx,rx,throughput
2017-05-08T00:18:10Z,5332.8,1424.8,6757.6
2017-05-08T00:18:20Z,5651.2,1643.2,7294.4
2017-05-08T00:18:30Z,5590.4,1816.8,7407.2
2017-05-08T00:18:40Z,5400,1492,6892
2017-05-08T00:18:50Z,5350.4,1581.6,6932
2017-05-08T00:19:00Z,6001.6,2004.8,8006.4
2017-05-08T00:19:10Z,5332.8,1424.8,6757.6
2017-05-08T00:19:20Z,5384,1615.2,6999.2
2017-05-08T00:19:30Z,5891.2,1878.4,7769.6
2017-05-08T00:19:40Z,5366.4,1514.4,6880.8
2017-05-08T00:19:50Z,5350.4,1581.6,6932
2017-05-08T00:20:00Z,6001.6,2004.8,8006.4
2017-05-08T00:20:10Z,5804,2432,8236
2017-05-08T00:20:20Z,5456,1634.4,7090.4
2017-05-08T00:20:30Z,5891.2,1878.4,7769.6
2017-05-08T00:20:40Z,5366.4,1595.2,6961.6
2017-05-08T00:20:50Z,5350.4,1581.6,6932
2017-05-08T00:21:00Z,6001.6,2004.8,8006.4
2017-05-08T00:21:10Z,5332.8,1424.8,6757.6
2017-05-08T00:21:20Z,5350.4,1581.6,6932
2017-05-08T00:21:30Z,5891.2,1878.4,7769.6
2017-05-08T00:21:40Z,5366.4,1458.4,6824.8
2017-05-08T00:21:50Z,5350.4,1581.6,6932
2017-05-08T00:22:00Z,6001.6,2004.8,8006.4
2017-05-08T00:22:10Z,5332.8,1424.8,6757.6
2017-05-08T00:22:20Z,5350.4,1581.6,6932
2017-05-08T00:22:30Z,5924.8,1912,7836.8
2017-05-08T00:22:40Z,5438.4,1530.4,6968.8
2017-05-08T00:22:50Z,5417.6,1648.8,7066.4
2017-05-08T00:23:00Z,5968,1971.2,7939.2
2017-05-08T00:23:10Z,5804,2432,8236
2017-05-08T00:23:20Z,5528,1706.4,7234.4
2017-05-08T00:23:30Z,5958.4,1945.6,7904
2017-05-08T00:23:40Z,5366.4,1458.4,6824.8
2017-05-08T00:23:50Z,5350.4,1581.6,6932
2017-05-08T00:24:00Z,5968,1971.2,7939.2
2017-05-08T00:24:10Z,5332.8,1424.8,6757.6
2017-05-08T00:24:20Z,5350.4,1581.6,6932
2017-05-08T00:24:30Z,5924.8,1912,7836.8
2017-05-08T00:24:40Z,5366.4,1458.4,6824.8
2017-05-08T00:24:50Z,5422.4,1653.6,7076
2017-05-08T00:25:00Z,6035.2,2038.4,8073.6
2017-05-08T00:25:10Z,5332.8,1424.8,6757.6
2017-05-08T00:25:20Z,5422.4,1653.6,7076
2017-05-08T00:25:30Z,5924.8,1912,7836.8
2017-05-08T00:25:40Z,5366.4,1458.4,6824.8
2017-05-08T00:25:50Z,5350.4,1581.6,6932
2017-05-08T00:26:00Z,6035.2,2038.4,8073.6
2017-05-08T00:26:10Z,5804,2432,8236
2017-05-08T00:26:20Z,5456,1634.4,7090.4
2017-05-08T00:26:30Z,5958.4,1945.6,7904
2017-05-08T00:26:40Z,5400,1492,6892
2017-05-08T00:26:50Z,5350.4,1581.6,6932
2017-05-08T00:27:00Z,6035.2,2038.4,8073.6
2017-05-08T00:27:10Z,5366.4,1458.4,6824.8
2017-05-08T00:27:20Z,5082.4,1492.8,6575.2
2017-05-08T00:27:30Z,5959.2,1945.6,7904.8
2017-05-08T00:27:40Z,5366.4,1458.4,6824.8
2017-05-08T00:27:50Z,5350.4,1581.6,6932
2017-05-08T00:28:00Z,6035.2,2038.4,8073.6
2017-05-08T00:28:10Z,5366.4,1458.4,6824.8
2017-05-08T00:28:20Z,5350.4,1581.6,6932
2017-05-08T00:28:30Z,5958.4,1945.6,7904
2017-05-08T00:28:40Z,5366.4,1458.4,6824.8
2017-05-08T00:28:50Z,5350.4,1581.6,6932
2017-05-08T00:29:00Z,6035.2,2038.4,8073.6
2017-05-08T00:29:10Z,5837.6,2465.6,8303.2
2017-05-08T00:29:20Z,5456,1634.4,7090.4
2017-05-08T00:29:30Z,5958.4,1945.6,7904
2017-05-08T00:29:40Z,5366.4,1458.4,6824.8
2017-05-08T00:29:50Z,5350.4,1637.6,6988
2017-05-08T00:30:00Z,6035.2,2038.4,8073.6
2017-05-08T00:30:10Z,5366.4,1458.4,6824.8
2017-05-08T00:30:20Z,5350.4,1581.6,6932
2017-05-08T00:30:30Z,5958.4,1945.6,7904
2017-05-08T00:30:40Z,5400,1492,6892
2017-05-08T00:30:50Z,5350.4,1581.6,6932
2017-05-08T00:31:00Z,6068.8,2072,8140.8
2017-05-08T00:31:10Z,5332.8,1424.8,6757.6
2017-05-08T00:31:20Z,5350.4,1581.6,6932
2017-05-08T00:31:30Z,5958.4,1945.6,7904
2017-05-08T00:31:40Z,5366.4,1458.4,6824.8
2017-05-08T00:31:50Z,5350.4,1581.6,6932
2017-05-08T00:32:00Z,6001.6,2004.8,8006.4
2017-05-08T00:32:10Z,5804,2432,8236
2017-05-08T00:32:20Z,5456,1634.4,7090.4
2017-05-08T00:32:30Z,6035.2,2022.4,8057.6
2017-05-08T00:32:40Z,5433.6,1525.6,6959.2
2017-05-08T00:32:50Z,5350.4,1581.6,6932
2017-05-08T00:33:00Z,6035.2,2038.4,8073.6
2017-05-08T00:33:10Z,5332.8,1424.8,6757.6
2017-05-08T00:33:20Z,5350.4,1581.6,6932
2017-05-08T00:33:30Z,5992,1979.2,7971.2
2017-05-08T00:33:40Z,5366.4,1458.4,6824.8
2017-05-08T00:33:50Z,5350.4,1581.6,6932
2017-05-08T00:34:00Z,6001.6,2004.8,8006.4
2017-05-08T00:34:10Z,7460,2942.4,10402.4
2017-05-08T00:34:20Z,5350.4,1720.8,7071.2
2017-05-08T00:34:30Z,5958.4,1945.6,7904
2017-05-08T00:34:40Z,5366.4,1458.4,6824.8
2017-05-08T00:34:50Z,5350.4,1581.6,6932
2017-05-08T00:35:00Z,6001.6,2004.8,8006.4
2017-05-08T00:35:10Z,5804,2432,8236
2017-05-08T00:35:20Z,5456,1634.4,7090.4
2017-05-08T00:35:30Z,5958.4,1945.6,7904
2017-05-08T00:35:40Z,5366.4,1458.4,6824.8
2017-05-08T00:35:50Z,5350.4,1581.6,6932
2017-05-08T00:36:00Z,6001.6,2004.8,8006.4
2017-05-08T00:36:10Z,5332.8,1424.8,6757.6
2017-05-08T00:36:20Z,5350.4,1581.6,6932
2017-05-08T00:36:30Z,5958.4,1945.6,7904
2017-05-08T00:36:40Z,5366.4,1458.4,6824.8
2017-05-08T00:36:50Z,5350.4,1581.6,6932
2017-05-08T00:37:00Z,6035.2,2038.4,8073.6
2017-05-08T00:37:10Z,5366.4,1570.4,6936.8
2017-05-08T00:37:20Z,5350.4,1581.6,6932
2017-05-08T00:37:30Z,5924.8,1912,7836.8
2017-05-08T00:37:40Z,5366.4,1458.4,6824.8
2017-05-08T00:37:50Z,5350.4,1581.6,6932
2017-05-08T00:38:00Z,6035.2,2038.4,8073.6
2017-05-08T00:38:10Z,5837.6,2465.6,8303.2
2017-05-08T00:38:20Z,5456,1634.4,7090.4
2017-05-08T00:38:30Z,5924.8,1912,7836.8
2017-05-08T00:38:40Z,5366.4,1458.4,6824.8
2017-05-08T00:38:50Z,5350.4,1581.6,6932
2017-05-08T00:39:00Z,6035.2,2038.4,8073.6
2017-05-08T00:39:10Z,5366.4,1458.4,6824.8
2017-05-08T00:39:20Z,5350.4,1581.6,6932
2017-05-08T00:39:30Z,5924.8,1912,7836.8
