time,tx,rx,throughput
2017-05-08T00:18:10Z,6026.4,1731.2,7757.6
2017-05-08T00:18:20Z,5362.4,1621.6,6984
2017-05-08T00:18:30Z,4962.4,1405.6,6368
2017-05-08T00:18:40Z,6026.4,1731.2,7757.6
2017-05-08T00:18:50Z,5405.6,1681.6,7087.2
2017-05-08T00:19:00Z,4996,1439.2,6435.2
2017-05-08T00:19:10Z,6026.4,1731.2,7757.6
2017-05-08T00:19:20Z,5362.4,1622.4,6984.8
2017-05-08T00:19:30Z,4962.4,1461.6,6424
2017-05-08T00:19:40Z,6079.2,1836.8,7916
2017-05-08T00:19:50Z,5405.6,1680.8,7086.4
2017-05-08T00:20:00Z,4996,1439.2,6435.2
2017-05-08T00:20:10Z,6026.4,1731.2,7757.6
2017-05-08T00:20:20Z,5867.2,2662.4,8529.6
2017-05-08T00:20:30Z,5068,1458.4,6526.4
2017-05-08T00:20:40Z,6026.4,1731.2,7757.6
2017-05-08T00:20:50Z,5405.6,1680.8,7086.4
2017-05-08T00:21:00Z,4996,1439.2,6435.2
2017-05-08T00:21:10Z,6026.4,1731.2,7757.6
2017-05-08T00:21:20Z,5362.4,1621.6,6984
2017-05-08T00:21:30Z,4962.4,1405.6,6368
2017-05-08T00:21:40Z,6026.4,1731.2,7757.6
2017-05-08T00:21:50Z,5658.4,1834.4,7492.8
2017-05-08T00:22:00Z,4996,1439.2,6435.2
2017-05-08T00:22:10Z,6026.4,1731.2,7757.6
2017-05-08T00:22:20Z,5434.4,1693.6,7128
2017-05-08T00:22:30Z,4996,1439.2,6435.2
2017-05-08T00:22:40Z,7690.4,2713.6,10404
2017-05-08T00:22:50Z,5405.6,1680.8,7086.4
2017-05-08T00:23:00Z,4996,1439.2,6435.2
2017-05-08T00:23:10Z,6026.4,1731.2,7757.6
2017-05-08T00:23:20Z,5833.6,2628.8,8462.4
2017-05-08T00:23:30Z,5068,1458.4,6526.4
2017-05-08T00:23:40Z,5758.4,1642.4,7400.8
2017-05-08T00:23:50Z,5405.6,1680.8,7086.4
2017-05-08T00:24:00Z,4996,1439.2,6435.2
2017-05-08T00:24:10Z,6026.4,1731.2,7757.6
2017-05-08T00:24:20Z,5552,1820.8,7372.8
2017-05-08T00:24:30Z,7564,2996,10560
2017-05-08T00:24:40Z,6543.2,2235.2,8778.4
2017-05-08T00:24:50Z,5405.6,1680.8,7086.4
2017-05-08T00:25:00Z,4996,1439.2,6435.2
2017-05-08T00:25:10Z,6026.4,1731.2,7757.6
2017-05-08T00:25:20Z,5362.4,1621.6,6984
2017-05-08T00:25:30Z,4962.4,1405.6,6368
2017-05-08T00:25:40Z,6026.4,1731.2,7757.6
2017-05-08T00:25:50Z,5477.6,1752.8,7230.4
2017-05-08T00:26:00Z,5135.2,1506.4,6641.6
2017-05-08T00:26:10Z,6026.4,1731.2,7757.6
2017-05-08T00:26:20Z,5833.6,2628.8,8462.4
2017-05-08T00:26:30Z,5068,1458.4,6526.4
2017-05-08T00:26:40Z,6026.4,1731.2,7757.6
2017-05-08T00:26:50Z,5405.6,1680.8,7086.4
2017-05-08T00:27:00Z,4996,1439.2,6435.2
2017-05-08T00:27:10Z,6165.6,1798.4,7964
2017-05-08T00:27:20Z,5362.4,1621.6,6984
2017-05-08T00:27:30Z,4962.4,1405.6,6368
2017-05-08T00:27:40Z,7690.4,2575.2,10265.6
2017-05-08T00:27:50Z,5439.2,1714.4,7153.6
2017-05-08T00:28:00Z,4996,1439.2,6435.2
2017-05-08T00:28:10Z,6098.4,1731.2,7829.6
2017-05-08T00:28:20Z,5396,1655.2,7051.2
2017-05-08T00:28:30Z,4962.4,1405.6,6368
2017-05-08T00:28:40Z,6026.4,1731.2,7757.6
2017-05-08T00:28:50Z,5405.6,1681.6,7087.2
2017-05-08T00:29:00Z,5029.6,1472.8,6502.4
2017-05-08T00:29:10Z,6026.4,1731.2,7757.6
2017-05-08T00:29:20Z,5833.6,2629.6,8463.2
2017-05-08T00:29:30Z,5068,1458.4,6526.4
2017-05-08T00:29:40Z,6079.2,1892.8,7972
2017-05-08T00:29:50Z,5405.6,1681.6,7087.2
2017-05-08T00:30:00Z,4996,1439.2,6435.2
2017-05-08T00:30:10Z,6026.4,1731.2,7757.6
2017-05-08T00:30:20Z,5362.4,1621.6,6984
2017-05-08T00:30:30Z,4996,1439.2,6435.2
2017-05-08T00:30:40Z,6026.4,1731.2,7757.6
2017-05-08T00:30:50Z,5405.6,1680.8,7086.4
2017-05-08T00:31:00Z,5039.2,1482.4,6521.6
2017-05-08T00:31:10Z,6093.6,1798.4,7892
2017-05-08T00:31:20Z,5362.4,1622.4,6984.8
2017-05-08T00:31:30Z,4962.4,1405.6,6368
2017-05-08T00:31:40Z,6026.4,1731.2,7757.6
2017-05-08T00:31:50Z,5405.6,1680.8,7086.4
2017-05-08T00:32:00Z,4996,1439.2,6435.2
2017-05-08T00:32:10Z,6026.4,1731.2,7757.6
2017-05-08T00:32:20Z,5833.6,2628.8,8462.4
2017-05-08T00:32:30Z,5068,1458.4,6526.4
2017-05-08T00:32:40Z,7690.4,2575.2,10265.6
2017-05-08T00:32:50Z,5405.6,1680.8,7086.4
2017-05-08T00:33:00Z,4996,1439.2,6435.2
2017-05-08T00:33:10Z,6026.4,1731.2,7757.6
2017-05-08T00:33:20Z,5362.4,1621.6,6984
2017-05-08T00:33:30Z,4962.4,1405.6,6368
2017-05-08T00:33:40Z,5758.4,1642.4,7400.8
2017-05-08T00:33:50Z,5405.6,1680.8,7086.4
2017-05-08T00:34:00Z,4996,1439.2,6435.2
2017-05-08T00:34:10Z,6026.4,1870.4,7896.8
2017-05-08T00:34:20Z,5362.4,1621.6,6984
2017-05-08T00:34:30Z,4962.4,1405.6,6368
2017-05-08T00:34:40Z,6079.2,1836.8,7916
2017-05-08T00:34:50Z,5405.6,1680.8,7086.4
2017-05-08T00:35:00Z,5135.2,1600.8,6736
2017-05-08T00:35:10Z,6026.4,1731.2,7757.6
2017-05-08T00:35:20Z,5833.6,2628.8,8462.4
2017-05-08T00:35:30Z,5068,1458.4,6526.4
2017-05-08T00:35:40Z,6026.4,1731.2,7757.6
2017-05-08T00:35:50Z,5405.6,1680.8,7086.4
2017-05-08T00:36:00Z,4996,1439.2,6435.2
2017-05-08T00:36:10Z,6026.4,1731.2,7757.6
2017-05-08T00:36:20Z,5362.4,1622.4,6984.8
2017-05-08T00:36:30Z,4996,1439.2,6435.2
2017-05-08T00:36:40Z,6026.4,1731.2,7757.6
2017-05-08T00:36:50Z,5405.6,1680.8,7086.4
2017-05-08T00:37:00Z,4996,1551.2,6547.2
2017-05-08T00:37:10Z,6026.4,1731.2,7757.6
2017-05-08T00:37:20Z,5362.4,1621.6,6984
2017-05-08T00:37:30Z,4962.4,1405.6,6368
2017-05-08T00:37:40Z,7690.4,2575.2,10265.6
2017-05-08T00:37:50Z,5405.6,1680.8,7086.4
2017-05-08T00:38:00Z,4996,1439.2,6435.2
2017-05-08T00:38:10Z,6026.4,1731.2,7757.6
2017-05-08T00:38:20Z,5867.2,2662.4,8529.6
2017-05-08T00:38:30Z,5068,1458.4,6526.4
2017-05-08T00:38:40Z,6026.4,1731.2,7757.6
2017-05-08T00:38:50Z,5372,1647.2,7019.2
2017-05-08T00:39:00Z,4996,1439.2,6435.2
2017-05-08T00:39:10Z,6026.4,1731.2,7757.6
2017-05-08T00:39:20Z,5362.4,1622.4,6984.8
2017-05-08T00:39:30Z,5034.4,1477.6,6512
2017-05-08T00:39:40Z,6146.4,1904,8050.4
2017-05-08T00:39:50Z,5372,1647.2,7019.2
2017-05-08T00:40:00Z,4996,1439.2,6435.2
2017-05-08T00:40:10Z,5741.6,1725.6,7467.2
2017-05-08T00:40:20Z,5647.2,1684,7331.2
2017-05-08T00:40:30Z,4962.4,1405.6,6368
2017-05-08T00:40:40Z,5741.6,1669.6,7411.2
2017-05-08T00:40:50Z,5656.8,1708.8,7365.6
2017-05-08T00:41:00Z,5029.6,1472.8,6502.4
2017-05-08T00:41:10Z,5741.6,1669.6,7411.2
2017-05-08T00:41:20Z,6366.4,2753.6,9120
2017-05-08T00:41:30Z,5068,1458.4,6526.4
2017-05-08T00:41:40Z,5775.2,1703.2,7478.4
2017-05-08T00:41:50Z,5656.8,1708.8,7365.6
2017-05-08T00:42:00Z,4996,1439.2,6435.2
2017-05-08T00:42:10Z,5741.6,1669.6,7411.2
2017-05-08T00:42:20Z,5647.2,1683.2,7330.4
2017-05-08T00:42:30Z,4962.4,1405.6,6368
2017-05-08T00:42:40Z,7405.6,2513.6,9919.2
2017-05-08T00:42:50Z,5656.8,1764.8,7421.6
2017-05-08T00:43:00Z,4996,1439.2,6435.2
2017-05-08T00:43:10Z,5741.6,1669.6,7411.2
2017-05-08T00:43:20Z,5647.2,1739.2,7386.4
2017-05-08T00:43:30Z,4962.4,1405.6,6368
2017-05-08T00:43:40Z,5880.8,1808.8,7689.6
2017-05-08T00:43:50Z,5690.4,2016,7706.4
2017-05-08T00:44:00Z,4996,1439.2,6435.2
2017-05-08T00:44:10Z,5741.6,1669.6,7411.2
2017-05-08T00:44:20Z,6118.4,2690.4,8808.8
2017-05-08T00:44:30Z,5068,1570.4,6638.4
2017-05-08T00:44:40Z,5828,1808.8,7636.8
2017-05-08T00:44:50Z,5656.8,1708.8,7365.6
2017-05-08T00:45:00Z,4996,1439.2,6435.2
2017-05-08T00:45:10Z,5741.6,1669.6,7411.2
2017-05-08T00:45:20Z,5719.2,1683.2,7402.4
2017-05-08T00:45:30Z,4996,1439.2,6435.2
2017-05-08T00:45:40Z,5741.6,1669.6,7411.2
2017-05-08T00:45:50Z,5656.8,1708.8,7365.6
2017-05-08T00:46:00Z,4996,1439.2,6435.2
2017-05-08T00:46:10Z,5741.6,1669.6,7411.2
2017-05-08T00:46:20Z,5647.2,1683.2,7330.4
2017-05-08T00:46:30Z,5068,1439.2,6507.2
2017-05-08T00:46:40Z,5741.6,1669.6,7411.2
2017-05-08T00:46:50Z,5388.8,1620,7008.8
2017-05-08T00:47:00Z,4996,1439.2,6435.2
2017-05-08T00:47:10Z,5741.6,1669.6,7411.2
2017-05-08T00:47:20Z,6118.4,2690.4,8808.8
2017-05-08T00:47:30Z,5068,1458.4,6526.4
2017-05-08T00:47:40Z,7511.2,2547.2,10058.4
2017-05-08T00:47:50Z,5656.8,1708.8,7365.6
2017-05-08T00:48:00Z,4996,1439.2,6435.2
2017-05-08T00:48:10Z,5741.6,1669.6,7411.2
2017-05-08T00:48:20Z,5647.2,1683.2,7330.4
2017-05-08T00:48:30Z,4962.4,1405.6,6368
2017-05-08T00:48:40Z,5741.6,1669.6,7411.2
2017-05-08T00:48:50Z,5724,1832,7556
2017-05-08T00:49:00Z,4996,1439.2,6435.2
2017-05-08T00:49:10Z,5741.6,1669.6,7411.2
2017-05-08T00:49:20Z,5647.2,1683.2,7330.4
2017-05-08T00:49:30Z,4962.4,1405.6,6368
2017-05-08T00:49:40Z,5794.4,1775.2,7569.6
2017-05-08T00:49:50Z,5690.4,1742.4,7432.8
2017-05-08T00:50:00Z,4996,1439.2,6435.2
2017-05-08T00:50:10Z,5741.6,1669.6,7411.2
2017-05-08T00:50:20Z,6118.4,2690.4,8808.8
2017-05-08T00:50:30Z,5068,1458.4,6526.4
2017-05-08T00:50:40Z,5741.6,1669.6,7411.2
2017-05-08T00:50:50Z,5690.4,1743.2,7433.6
2017-05-08T00:51:00Z,5029.6,1472.8,6502.4
2017-05-08T00:51:10Z,5741.6,1669.6,7411.2
2017-05-08T00:51:20Z,5647.2,1683.2,7330.4
2017-05-08T00:51:30Z,4962.4,1405.6,6368
2017-05-08T00:51:40Z,8384.8,3546.4,11931.2
2017-05-08T00:51:50Z,6468,2188.8,8656.8
2017-05-08T00:52:00Z,4996,1439.2,6435.2
2017-05-08T00:52:10Z,5741.6,1669.6,7411.2
2017-05-08T00:52:20Z,5647.2,1683.2,7330.4
2017-05-08T00:52:30Z,4962.4,1405.6,6368
2017-05-08T00:52:40Z,7405.6,2513.6,9919.2
2017-05-08T00:52:50Z,5690.4,1742.4,7432.8
2017-05-08T00:53:00Z,5068,1511.2,6579.2
2017-05-08T00:53:10Z,5808.8,1736.8,7545.6
2017-05-08T00:53:20Z,6118.4,2690.4,8808.8
2017-05-08T00:53:30Z,5068,1458.4,6526.4
2017-05-08T00:53:40Z,5741.6,1669.6,7411.2
2017-05-08T00:53:50Z,5690.4,1743.2,7433.6
2017-05-08T00:54:00Z,5029.6,1472.8,6502.4
2017-05-08T00:54:10Z,5741.6,1669.6,7411.2
2017-05-08T00:54:20Z,5613.6,1649.6,7263.2
2017-05-08T00:54:30Z,4962.4,1405.6,6368
2017-05-08T00:54:40Z,5794.4,1775.2,7569.6
2017-05-08T00:54:50Z,5690.4,1742.4,7432.8
2017-05-08T00:55:00Z,4996,1439.2,6435.2
2017-05-08T00:55:10Z,5741.6,1669.6,7411.2
2017-05-08T00:55:20Z,5647.2,1683.2,7330.4
2017-05-08T00:55:30Z,4962.4,1405.6,6368
2017-05-08T00:55:40Z,5741.6,1669.6,7411.2
2017-05-08T00:55:50Z,5690.4,1742.4,7432.8
2017-05-08T00:56:00Z,4996,1439.2,6435.2
2017-05-08T00:56:10Z,5741.6,1669.6,7411.2
2017-05-08T00:56:20Z,6118.4,2690.4,8808.8
2017-05-08T00:56:30Z,5194.4,1628,6822.4
2017-05-08T00:56:40Z,5741.6,1669.6,7411.2
2017-05-08T00:56:50Z,5690.4,1743.2,7433.6
2017-05-08T00:57:00Z,4996,1439.2,6435.2
2017-05-08T00:57:10Z,6566.4,2619.2,9185.6
2017-05-08T00:57:20Z,6151.2,1797.6,7948.8
2017-05-08T00:57:30Z,4962.4,1405.6,6368
2017-05-08T00:57:40Z,7740,2844,10584
2017-05-08T00:57:50Z,6457.6,2448,8905.6
2017-05-08T00:58:00Z,4996,1439.2,6435.2
2017-05-08T00:58:10Z,5668.8,1772,7440.8
2017-05-08T00:58:20Z,14012,5824.8,19836.8
2017-05-08T00:58:30Z,5101.6,1492,6593.6
2017-05-08T00:58:40Z,5970.4,1894.4,7864.8
2017-05-08T00:58:50Z,5852,2029.6,7881.6
2017-05-08T00:59:00Z,4996,1439.2,6435.2
2017-05-08T00:59:10Z,5936.8,1860.8,7797.6
2017-05-08T00:59:20Z,6246.4,2888,9134.4
2017-05-08T00:59:30Z,5101.6,1492,6593.6
2017-05-08T00:59:40Z,5989.6,1966.4,7956
2017-05-08T00:59:50Z,5818.4,1940,7758.4
