time,tx,rx,throughput
2017-05-08T00:23:20Z,25007.2,1280,26287.2
2017-05-08T00:23:30Z,25071.2,1068.8,26140
2017-05-08T00:23:40Z,24901.6,1174.4,26076
2017-05-08T00:23:50Z,25007.2,1227.2,26234.4
2017-05-08T00:24:00Z,24946.4,891.2,25837.6
2017-05-08T00:24:10Z,24924,1068.8,25992.8
2017-05-08T00:24:20Z,24957.6,1102.4,26060
2017-05-08T00:24:30Z,24928,1068.8,25996.8
2017-05-08T00:24:40Z,24927.2,963.2,25890.4
2017-05-08T00:24:50Z,24949.6,891.2,25840.8
2017-05-08T00:25:00Z,24933.6,1016,25949.6
2017-05-08T00:25:10Z,24963.2,1049.6,26012.8
2017-05-08T00:25:20Z,24924.8,1068.8,25993.6
2017-05-08T00:25:30Z,24927.2,963.2,25890.4
2017-05-08T00:25:40Z,25003.2,944,25947.2
2017-05-08T00:25:50Z,24973.6,1068.8,26042.4
2017-05-08T00:26:00Z,24962.4,1155.2,26117.6
2017-05-08T00:26:10Z,24920.8,1068.8,25989.6
2017-05-08T00:26:20Z,25178.4,1438.4,26616.8
2017-05-08T00:26:30Z,24964,1155.2,26119.2
2017-05-08T00:26:40Z,24925.6,1280,26205.6
2017-05-08T00:26:50Z,24947.2,996.8,25944
2017-05-08T00:27:00Z,24930.4,1068.8,25999.2
2017-05-08T00:27:10Z,24934.4,1068.8,26003.2
2017-05-08T00:27:20Z,25124.8,1260.8,26385.6
2017-05-08T00:27:30Z,24991.2,1121.6,26112.8
2017-05-08T00:27:40Z,24963.2,996.8,25960
2017-05-08T00:27:50Z,25240.8,1438.4,26679.2
2017-05-08T00:28:00Z,24936.8,1068.8,26005.6
2017-05-08T00:28:10Z,24946.4,1155.2,26101.6
2017-05-08T00:28:20Z,24920,1174.4,26094.4
2017-05-08T00:28:30Z,24956,1102.4,26058.4
2017-05-08T00:28:40Z,24912,752,25664
2017-05-08T00:28:50Z,25021.6,1121.6,26143.2
2017-05-08T00:29:00Z,24956,891.2,25847.2
2017-05-08T00:29:10Z,24914.4,910.4,25824.8
2017-05-08T00:29:20Z,24914.4,1068.8,25983.2
2017-05-08T00:29:30Z,25012,1260.8,26272.8
2017-05-08T00:29:40Z,25126.4,1332.8,26459.2
2017-05-08T00:29:50Z,24922.4,804.8,25727.2
2017-05-08T00:30:00Z,24967.2,1208,26175.2
2017-05-08T00:30:10Z,25090.4,1068.8,26159.2
2017-05-08T00:30:20Z,24936,1016,25952
2017-05-08T00:30:30Z,25133.6,1313.6,26447.2
2017-05-08T00:30:40Z,24932.8,963.2,25896
2017-05-08T00:30:50Z,24979.2,1016,25995.2
2017-05-08T00:31:00Z,24972,1049.6,26021.6
2017-05-08T00:31:10Z,24925.6,910.4,25836
2017-05-08T00:31:20Z,25082.4,1230.4,26312.8
2017-05-08T00:31:30Z,24952,1155.2,26107.2
2017-05-08T00:31:40Z,24920.8,1068.8,25989.6
2017-05-08T00:31:50Z,25026.4,1227.2,26253.6
2017-05-08T00:32:00Z,24960.8,1208,26168.8
2017-05-08T00:32:10Z,24919.2,1068.8,25988
2017-05-08T00:32:20Z,24921.6,1174.4,26096
2017-05-08T00:32:30Z,25069.6,1313.6,26383.2
2017-05-08T00:32:40Z,24972,804.8,25776.8
2017-05-08T00:32:50Z,24920,1068.8,25988.8
2017-05-08T00:33:00Z,25071.2,1155.2,26226.4
2017-05-08T00:33:10Z,24920.8,1068.8,25989.6
2017-05-08T00:33:20Z,24928,1068.8,25996.8
2017-05-08T00:33:30Z,24967.2,1208,26175.2
2017-05-08T00:33:40Z,24922.4,1174.4,26096.8
2017-05-08T00:33:50Z,24920.8,1121.6,26042.4
2017-05-08T00:34:00Z,28121.6,3394.4,31516
2017-05-08T00:34:10Z,24987.2,1083.2,26070.4
2017-05-08T00:34:20Z,24953.6,1208,26161.6
2017-05-08T00:34:30Z,24913.6,646.4,25560
2017-05-08T00:34:40Z,24916,1068.8,25984.8
2017-05-08T00:34:50Z,24956,891.2,25847.2
2017-05-08T00:35:00Z,25140,1174.4,26314.4
2017-05-08T00:35:10Z,25162.4,1366.4,26528.8
2017-05-08T00:35:20Z,24976,910.4,25886.4
2017-05-08T00:35:30Z,25037.6,1227.2,26264.8
2017-05-08T00:35:40Z,24954.4,1102.4,26056.8
2017-05-08T00:35:50Z,24920.8,857.6,25778.4
2017-05-08T00:36:00Z,24965.6,996.8,25962.4
2017-05-08T00:36:10Z,24932.8,1121.6,26054.4
2017-05-08T00:36:20Z,24932,1174.4,26106.4
2017-05-08T00:36:30Z,24972,785.6,25757.6
2017-05-08T00:36:40Z,24927.2,1068.8,25996
2017-05-08T00:36:50Z,24959.2,996.8,25956
2017-05-08T00:37:00Z,24935.2,1016,25951.2
2017-05-08T00:37:10Z,24977.6,1174.4,26152
2017-05-08T00:37:20Z,24958.4,1049.6,26008
2017-05-08T00:37:30Z,24918.4,1068.8,25987.2
2017-05-08T00:37:40Z,24954.4,1208,26162.4
2017-05-08T00:37:50Z,24974.4,1227.2,26201.6
2017-05-08T00:38:00Z,24928.8,1016,25944.8
2017-05-08T00:38:10Z,24938.4,1208,26146.4
2017-05-08T00:38:20Z,24916.8,1016,25932.8
2017-05-08T00:38:30Z,25012,996.8,26008.8
2017-05-08T00:38:40Z,25178.4,1385.6,26564
2017-05-08T00:38:50Z,24914.4,857.6,25772
2017-05-08T00:39:00Z,24925.6,1174.4,26100
2017-05-08T00:39:10Z,25046.4,1174.4,26220.8
2017-05-08T00:39:20Z,24940.8,1121.6,26062.4
2017-05-08T00:39:30Z,25085.6,1366.4,26452
2017-05-08T00:39:40Z,25040.8,1068.8,26109.6
2017-05-08T00:39:50Z,24940,1174.4,26114.4
2017-05-08T00:40:00Z,12580,640,13220
2017-05-08T00:40:10Z,37460.8,1656,39116.8
2017-05-08T00:40:20Z,24971.2,944,25915.2
2017-05-08T00:40:30Z,24931.2,1016,25947.2
2017-05-08T00:40:40Z,24986.4,1121.6,26108
2017-05-08T00:40:50Z,24986.4,1121.6,26108
2017-05-08T00:41:00Z,24940,910.4,25850.4
2017-05-08T00:41:10Z,25066.4,1208,26274.4
2017-05-08T00:41:20Z,24932,1016,25948
2017-05-08T00:41:30Z,26112.8,1150.4,27263.2
2017-05-08T00:41:40Z,24929.6,1121.6,26051.2
2017-05-08T00:41:50Z,12619.2,692.8,13312
2017-05-08T00:42:00Z,24995.2,1016,26011.2
2017-05-08T00:42:10Z,24981.6,1102.4,26084
2017-05-08T00:42:20Z,25097.6,1174.4,26272
2017-05-08T00:42:30Z,25037.6,1174.4,26212
2017-05-08T00:42:40Z,24916,1174.4,26090.4
2017-05-08T00:42:50Z,25172,1385.6,26557.6
2017-05-08T00:43:00Z,24921.6,963.2,25884.8
2017-05-08T00:43:10Z,24951.2,1155.2,26106.4
2017-05-08T00:43:20Z,24897.6,963.2,25860.8
2017-05-08T00:43:30Z,24962.4,1121.6,26084
2017-05-08T00:43:40Z,25063.2,1227.2,26290.4
2017-05-08T00:43:50Z,24950.4,1068.8,26019.2
2017-05-08T00:44:00Z,25996,848,26844
2017-05-08T00:44:10Z,24913.6,1016,25929.6
2017-05-08T00:44:20Z,24908,1068.8,25976.8
2017-05-08T00:44:30Z,25083.2,1280,26363.2
2017-05-08T00:44:40Z,25060,838.4,25898.4
2017-05-08T00:44:50Z,24913.6,804.8,25718.4
2017-05-08T00:45:00Z,24932.8,1068.8,26001.6
2017-05-08T00:45:10Z,24972,996.8,25968.8
2017-05-08T00:45:20Z,25068.8,1208,26276.8
2017-05-08T00:45:30Z,25100,1332.8,26432.8
2017-05-08T00:45:40Z,24938.4,1121.6,26060
2017-05-08T00:45:50Z,24957.6,996.8,25954.4
2017-05-08T00:46:00Z,24936,1016,25952
2017-05-08T00:46:10Z,24932.8,1174.4,26107.2
2017-05-08T00:46:20Z,25004,1260.8,26264.8
2017-05-08T00:46:30Z,24927.2,1068.8,25996
2017-05-08T00:46:40Z,25028.8,1174.4,26203.2
2017-05-08T00:46:50Z,24915.2,857.6,25772.8
2017-05-08T00:47:00Z,25066.4,1208,26274.4
2017-05-08T00:47:10Z,25030.4,1174.4,26204.8
2017-05-08T00:47:20Z,24912.8,1016,25928.8
2017-05-08T00:47:30Z,24981.6,1016,25997.6
2017-05-08T00:47:40Z,24959.2,1049.6,26008.8
2017-05-08T00:47:50Z,25127.2,1280,26407.2
2017-05-08T00:48:00Z,24933.6,963.2,25896.8
2017-05-08T00:48:10Z,24957.6,1155.2,26112.8
2017-05-08T00:48:20Z,25029.6,1174.4,26204
2017-05-08T00:48:30Z,24935.2,910.4,25845.6
2017-05-08T00:48:40Z,24932,1174.4,26106.4
2017-05-08T00:48:50Z,25006.4,944,25950.4
2017-05-08T00:49:00Z,24932,857.6,25789.6
2017-05-08T00:49:10Z,24920.8,963.2,25884
2017-05-08T00:49:20Z,24920,910.4,25830.4
2017-05-08T00:49:30Z,24956,1049.6,26005.6
2017-05-08T00:49:40Z,24912,857.6,25769.6
2017-05-08T00:49:50Z,24922.4,1016,25938.4
2017-05-08T00:50:00Z,24928.8,963.2,25892
2017-05-08T00:50:10Z,28039.2,2929.6,30968.8
2017-05-08T00:50:20Z,25043.2,872,25915.2
2017-05-08T00:50:30Z,24932,963.2,25895.2
2017-05-08T00:50:40Z,25060,1006.4,26066.4
2017-05-08T00:50:50Z,25159.2,1102.4,26261.6
2017-05-08T00:51:00Z,24978.4,1016,25994.4
2017-05-08T00:51:10Z,24979.2,963.2,25942.4
2017-05-08T00:51:20Z,25124,1208,26332
2017-05-08T00:51:30Z,25096.8,1286.4,26383.2
2017-05-08T00:51:40Z,24927.2,910.4,25837.6
2017-05-08T00:51:50Z,24925.6,910.4,25836
2017-05-08T00:52:00Z,24968.8,1102.4,26071.2
2017-05-08T00:52:10Z,24924.8,1121.6,26046.4
2017-05-08T00:52:20Z,24924.8,1121.6,26046.4
2017-05-08T00:52:30Z,24918.4,1174.4,26092.8
2017-05-08T00:52:40Z,25007.2,1260.8,26268
2017-05-08T00:52:50Z,24921.6,1068.8,25990.4
2017-05-08T00:53:00Z,24928.8,963.2,25892
2017-05-08T00:53:10Z,25063.2,1280,26343.2
2017-05-08T00:53:20Z,25108.8,1102.4,26211.2
2017-05-08T00:53:30Z,24925.6,1016,25941.6
2017-05-08T00:53:40Z,24967.2,1016,25983.2
2017-05-08T00:53:50Z,24914.4,910.4,25824.8
2017-05-08T00:54:00Z,24959.2,1102.4,26061.6
2017-05-08T00:54:10Z,24928,1068.8,25996.8
2017-05-08T00:54:20Z,24928,1068.8,25996.8
2017-05-08T00:54:30Z,25039.2,1177.6,26216.8
2017-05-08T00:54:40Z,25028,1227.2,26255.2
2017-05-08T00:54:50Z,25119.2,1313.6,26432.8
2017-05-08T00:55:00Z,24936.8,1121.6,26058.4
2017-05-08T00:55:10Z,24927.2,1068.8,25996
2017-05-08T00:55:20Z,25033.6,1174.4,26208
2017-05-08T00:55:30Z,24921.6,963.2,25884.8
2017-05-08T00:55:40Z,24957.6,1049.6,26007.2
2017-05-08T00:55:50Z,24924,963.2,25887.2
2017-05-08T00:56:00Z,24923.2,1068.8,25992
2017-05-08T00:56:10Z,25861.6,972.8,26834.4
2017-05-08T00:56:20Z,24919.2,1016,25935.2
2017-05-08T00:56:30Z,25015.2,1155.2,26170.4
2017-05-08T00:56:40Z,24917.6,1121.6,26039.2
2017-05-08T00:56:50Z,24917.6,1016,25933.6
2017-05-08T00:57:00Z,25140,1332.8,26472.8
2017-05-08T00:57:10Z,24984,1121.6,26105.6
2017-05-08T00:57:20Z,24964.8,996.8,25961.6
2017-05-08T00:57:30Z,24936.8,1016,25952.8
2017-05-08T00:57:40Z,24981.6,1121.6,26103.2
2017-05-08T00:57:50Z,24928,1121.6,26049.6
2017-05-08T00:58:00Z,24938.4,804.8,25743.2
2017-05-08T00:58:10Z,25893.6,1217.6,27111.2
2017-05-08T00:58:20Z,24968,1260.8,26228.8
2017-05-08T00:58:30Z,24915.2,1121.6,26036.8
2017-05-08T00:58:40Z,24917.6,963.2,25880.8
2017-05-08T00:58:50Z,24917.6,1016,25933.6
2017-05-08T00:59:00Z,24957.6,1208,26165.6
2017-05-08T00:59:10Z,24925.6,1068.8,25994.4
2017-05-08T00:59:20Z,24931.2,1068.8,26000
2017-05-08T00:59:30Z,24940,910.4,25850.4
2017-05-08T00:59:40Z,25034.4,1174.4,26208.8
2017-05-08T00:59:50Z,24968.8,944,25912.8
