time,tx,rx,throughput
2017-05-08T00:11:00Z,5632,2078.4,7710.4
2017-05-08T00:11:10Z,4780.8,1528,6308.8
2017-05-08T00:11:20Z,6160,2909.6,9069.6
2017-05-08T00:11:30Z,5468.8,1862.4,7331.2
2017-05-08T00:11:40Z,4780.8,1528,6308.8
2017-05-08T00:11:50Z,7780,3284.8,11064.8
2017-05-08T00:12:00Z,5665.6,2112,7777.6
2017-05-08T00:12:10Z,4780.8,1528,6308.8
2017-05-08T00:12:20Z,5688.8,1902.4,7591.2
2017-05-08T00:12:30Z,5396.8,1843.2,7240
2017-05-08T00:12:40Z,4780.8,1528,6308.8
2017-05-08T00:12:50Z,7746.4,3251.2,10997.6
2017-05-08T00:13:00Z,5564.8,2012,7576.8
2017-05-08T00:13:10Z,4780.8,1528,6308.8
2017-05-08T00:13:20Z,5722.4,1936,7658.4
2017-05-08T00:13:30Z,5363.2,1809.6,7172.8
2017-05-08T00:13:40Z,4780.8,1528,6308.8
2017-05-08T00:13:50Z,7712.8,3217.6,10930.4
2017-05-08T00:14:00Z,5598.4,2044.8,7643.2
2017-05-08T00:14:10Z,4852.8,1600,6452.8
2017-05-08T00:14:20Z,6193.6,2943.2,9136.8
2017-05-08T00:14:30Z,5376.8,1906.4,7283.2
2017-05-08T00:14:40Z,4978.4,1589.6,6568
2017-05-08T00:14:50Z,7712.8,3217.6,10930.4
2017-05-08T00:15:00Z,5439.2,2021.6,7460.8
2017-05-08T00:15:10Z,5045.6,1656.8,6702.4
2017-05-08T00:15:20Z,5688.8,1902.4,7591.2
2017-05-08T00:15:30Z,5165.6,1748,6913.6
2017-05-08T00:15:40Z,4978.4,1589.6,6568
2017-05-08T00:15:50Z,7712.8,3217.6,10930.4
2017-05-08T00:16:00Z,5400.8,1983.2,7384
2017-05-08T00:16:10Z,4978.4,1589.6,6568
2017-05-08T00:16:20Z,5655.2,1868.8,7524
2017-05-08T00:16:30Z,5199.2,1781.6,6980.8
2017-05-08T00:16:40Z,4978.4,1589.6,6568
2017-05-08T00:16:50Z,7712.8,3217.6,10930.4
2017-05-08T00:17:00Z,5794.4,2376.8,8171.2
2017-05-08T00:17:10Z,5050.4,1661.6,6712
2017-05-08T00:17:20Z,6193.6,2943.2,9136.8
2017-05-08T00:17:30Z,5271.2,1800.8,7072
2017-05-08T00:17:40Z,5012,1623.2,6635.2
2017-05-08T00:17:50Z,7780,3337.6,11117.6
2017-05-08T00:18:00Z,5367.2,1949.6,7316.8
2017-05-08T00:18:10Z,4978.4,1589.6,6568
2017-05-08T00:18:20Z,5722.4,1992,7714.4
2017-05-08T00:18:30Z,5165.6,1748,6913.6
2017-05-08T00:18:40Z,4710.4,1500.8,6211.2
2017-05-08T00:18:50Z,7746.4,3251.2,10997.6
2017-05-08T00:19:00Z,5367.2,1949.6,7316.8
2017-05-08T00:19:10Z,4978.4,1589.6,6568
2017-05-08T00:19:20Z,5688.8,1902.4,7591.2
2017-05-08T00:19:30Z,5165.6,1804,6969.6
2017-05-08T00:19:40Z,4978.4,1589.6,6568
2017-05-08T00:19:50Z,7746.4,3251.2,10997.6
2017-05-08T00:20:00Z,5367.2,1949.6,7316.8
2017-05-08T00:20:10Z,4978.4,1589.6,6568
2017-05-08T00:20:20Z,6193.6,2943.2,9136.8
2017-05-08T00:20:30Z,5271.2,1800.8,7072
2017-05-08T00:20:40Z,4978.4,1589.6,6568
2017-05-08T00:20:50Z,7746.4,3251.2,10997.6
2017-05-08T00:21:00Z,5367.2,1949.6,7316.8
2017-05-08T00:21:10Z,4978.4,1589.6,6568
2017-05-08T00:21:20Z,5688.8,1902.4,7591.2
2017-05-08T00:21:30Z,5165.6,1748,6913.6
2017-05-08T00:21:40Z,4978.4,1589.6,6568
2017-05-08T00:21:50Z,7746.4,3251.2,10997.6
2017-05-08T00:22:00Z,5367.2,1950.4,7317.6
2017-05-08T00:22:10Z,4978.4,1589.6,6568
2017-05-08T00:22:20Z,5722.4,1936,7658.4
2017-05-08T00:22:30Z,5165.6,1748,6913.6
2017-05-08T00:22:40Z,4978.4,1784,6762.4
2017-05-08T00:22:50Z,7712.8,3270.4,10983.2
2017-05-08T00:23:00Z,5367.2,1949.6,7316.8
2017-05-08T00:23:10Z,4978.4,1589.6,6568
2017-05-08T00:23:20Z,6160,2909.6,9069.6
2017-05-08T00:23:30Z,5271.2,1800.8,7072
2017-05-08T00:23:40Z,4978.4,1589.6,6568
2017-05-08T00:23:50Z,7712.8,3217.6,10930.4
2017-05-08T00:24:00Z,5367.2,1949.6,7316.8
2017-05-08T00:24:10Z,4978.4,1589.6,6568
2017-05-08T00:24:20Z,5688.8,1902.4,7591.2
2017-05-08T00:24:30Z,5165.6,1748,6913.6
2017-05-08T00:24:40Z,4978.4,1589.6,6568
2017-05-08T00:24:50Z,7712.8,3217.6,10930.4
2017-05-08T00:25:00Z,5367.2,1949.6,7316.8
2017-05-08T00:25:10Z,4978.4,1589.6,6568
2017-05-08T00:25:20Z,5688.8,1902.4,7591.2
2017-05-08T00:25:30Z,5165.6,1748,6913.6
2017-05-08T00:25:40Z,4978.4,1589.6,6568
2017-05-08T00:25:50Z,7712.8,3217.6,10930.4
2017-05-08T00:26:00Z,5400.8,1983.2,7384
2017-05-08T00:26:10Z,4978.4,1589.6,6568
2017-05-08T00:26:20Z,6160,2909.6,9069.6
2017-05-08T00:26:30Z,5271.2,1801.6,7072.8
2017-05-08T00:26:40Z,4978.4,1589.6,6568
2017-05-08T00:26:50Z,7712.8,3217.6,10930.4
2017-05-08T00:27:00Z,5434.4,2016.8,7451.2
2017-05-08T00:27:10Z,5012,1623.2,6635.2
2017-05-08T00:27:20Z,5688.8,1902.4,7591.2
2017-05-08T00:27:30Z,5165.6,1748,6913.6
2017-05-08T00:27:40Z,7469.6,3123.2,10592.8
2017-05-08T00:27:50Z,8552.8,3784,12336.8
2017-05-08T00:28:00Z,5434.4,2016.8,7451.2
2017-05-08T00:28:10Z,4978.4,1589.6,6568
2017-05-08T00:28:20Z,5688.8,1902.4,7591.2
2017-05-08T00:28:30Z,5165.6,1748,6913.6
2017-05-08T00:28:40Z,4978.4,1589.6,6568
2017-05-08T00:28:50Z,7712.8,3217.6,10930.4
2017-05-08T00:29:00Z,5434.4,2016.8,7451.2
2017-05-08T00:29:10Z,5012,1623.2,6635.2
2017-05-08T00:29:20Z,6160,2909.6,9069.6
2017-05-08T00:29:30Z,5271.2,1801.6,7072.8
2017-05-08T00:29:40Z,5012,1679.2,6691.2
2017-05-08T00:29:50Z,7823.2,3380.8,11204
2017-05-08T00:30:00Z,5434.4,2017.6,7452
2017-05-08T00:30:10Z,5012,1623.2,6635.2
2017-05-08T00:30:20Z,5688.8,1902.4,7591.2
2017-05-08T00:30:30Z,5199.2,1781.6,6980.8
2017-05-08T00:30:40Z,5012,1623.2,6635.2
2017-05-08T00:30:50Z,7712.8,3270.4,10983.2
2017-05-08T00:31:00Z,5400.8,1983.2,7384
2017-05-08T00:31:10Z,5012,1623.2,6635.2
2017-05-08T00:31:20Z,5688.8,1902.4,7591.2
2017-05-08T00:31:30Z,5237.6,1820,7057.6
2017-05-08T00:31:40Z,4811.2,1601.6,6412.8
2017-05-08T00:31:50Z,7712.8,3217.6,10930.4
2017-05-08T00:32:00Z,5477.6,2060,7537.6
2017-05-08T00:32:10Z,5012,1623.2,6635.2
2017-05-08T00:32:20Z,6160,2909.6,9069.6
2017-05-08T00:32:30Z,5410.4,1940,7350.4
2017-05-08T00:32:40Z,5084,1695.2,6779.2
2017-05-08T00:32:50Z,7712.8,3270.4,10983.2
2017-05-08T00:33:00Z,5400.8,1983.2,7384
2017-05-08T00:33:10Z,5012,1623.2,6635.2
2017-05-08T00:33:20Z,5688.8,1902.4,7591.2
2017-05-08T00:33:30Z,5165.6,1748,6913.6
2017-05-08T00:33:40Z,5045.6,1656.8,6702.4
2017-05-08T00:33:50Z,7712.8,3217.6,10930.4
2017-05-08T00:34:00Z,5434.4,2016.8,7451.2
2017-05-08T00:34:10Z,7153.6,2837.6,9991.2
2017-05-08T00:34:20Z,6463.2,2516.8,8980
2017-05-08T00:34:30Z,5589.6,1920.8,7510.4
2017-05-08T00:34:40Z,5050.4,1661.6,6712
2017-05-08T00:34:50Z,8106.4,3851.2,11957.6
2017-05-08T00:35:00Z,5400.8,1983.2,7384
2017-05-08T00:35:10Z,5012,1623.2,6635.2
2017-05-08T00:35:20Z,6193.6,2943.2,9136.8
2017-05-08T00:35:30Z,5271.2,1800.8,7072
2017-05-08T00:35:40Z,4978.4,1589.6,6568
2017-05-08T00:35:50Z,7712.8,3217.6,10930.4
2017-05-08T00:36:00Z,5434.4,2016.8,7451.2
2017-05-08T00:36:10Z,4978.4,1589.6,6568
2017-05-08T00:36:20Z,5722.4,1936,7658.4
2017-05-08T00:36:30Z,5165.6,1748,6913.6
2017-05-08T00:36:40Z,4978.4,1589.6,6568
2017-05-08T00:36:50Z,7712.8,3217.6,10930.4
2017-05-08T00:37:00Z,5468,2162.4,7630.4
2017-05-08T00:37:10Z,4978.4,1589.6,6568
2017-05-08T00:37:20Z,5722.4,1936,7658.4
2017-05-08T00:37:30Z,5165.6,1748.8,6914.4
2017-05-08T00:37:40Z,4978.4,1589.6,6568
2017-05-08T00:37:50Z,7712.8,3270.4,10983.2
2017-05-08T00:38:00Z,5434.4,2016.8,7451.2
2017-05-08T00:38:10Z,4978.4,1589.6,6568
2017-05-08T00:38:20Z,6193.6,2943.2,9136.8
2017-05-08T00:38:30Z,5271.2,1800.8,7072
2017-05-08T00:38:40Z,4978.4,1589.6,6568
2017-05-08T00:38:50Z,7712.8,3217.6,10930.4
2017-05-08T00:39:00Z,5468,2050.4,7518.4
2017-05-08T00:39:10Z,4978.4,1589.6,6568
2017-05-08T00:39:20Z,5688.8,1902.4,7591.2
2017-05-08T00:39:30Z,5165.6,1748,6913.6
2017-05-08T00:39:40Z,4978.4,1589.6,6568
2017-05-08T00:39:50Z,7746.4,3251.2,10997.6
2017-05-08T00:40:00Z,5434.4,2016.8,7451.2
2017-05-08T00:40:10Z,4978.4,1645.6,6624
2017-05-08T00:40:20Z,5655.2,1868.8,7524
2017-05-08T00:40:30Z,5199.2,1781.6,6980.8
2017-05-08T00:40:40Z,5117.6,1632.8,6750.4
2017-05-08T00:40:50Z,7826.4,3337.6,11164
2017-05-08T00:41:00Z,5514.4,2050.4,7564.8
2017-05-08T00:41:10Z,5024.8,1589.6,6614.4
2017-05-08T00:41:20Z,6193.6,2943.2,9136.8
2017-05-08T00:41:30Z,5271.2,1800.8,7072
2017-05-08T00:41:40Z,4978.4,1589.6,6568
2017-05-08T00:41:50Z,7712.8,3270.4,10983.2
2017-05-08T00:42:00Z,5434.4,2016.8,7451.2
2017-05-08T00:42:10Z,4978.4,1589.6,6568
2017-05-08T00:42:20Z,5765.6,1979.2,7744.8
2017-05-08T00:42:30Z,5165.6,1748,6913.6
2017-05-08T00:42:40Z,4978.4,1589.6,6568
2017-05-08T00:42:50Z,7746.4,3412.8,11159.2
2017-05-08T00:43:00Z,5400.8,1983.2,7384
2017-05-08T00:43:10Z,4978.4,1589.6,6568
2017-05-08T00:43:20Z,5655.2,1924.8,7580
2017-05-08T00:43:30Z,5232.8,1815.2,7048
2017-05-08T00:43:40Z,4978.4,1589.6,6568
2017-05-08T00:43:50Z,7712.8,3491.2,11204
2017-05-08T00:44:00Z,5434.4,2016.8,7451.2
2017-05-08T00:44:10Z,4710.4,1500.8,6211.2
2017-05-08T00:44:20Z,6160,2909.6,9069.6
2017-05-08T00:44:30Z,5271.2,1912.8,7184
2017-05-08T00:44:40Z,4978.4,1589.6,6568
2017-05-08T00:44:50Z,7712.8,3270.4,10983.2
2017-05-08T00:45:00Z,5400.8,1983.2,7384
2017-05-08T00:45:10Z,4978.4,1589.6,6568
2017-05-08T00:45:20Z,6554.4,2635.2,9189.6
2017-05-08T00:45:30Z,5165.6,1748,6913.6
2017-05-08T00:45:40Z,5012,1623.2,6635.2
2017-05-08T00:45:50Z,7746.4,3251.2,10997.6
2017-05-08T00:46:00Z,5434.4,2016.8,7451.2
2017-05-08T00:46:10Z,4978.4,1589.6,6568
2017-05-08T00:46:20Z,5701.6,1955.2,7656.8
2017-05-08T00:46:30Z,5232.8,1816,7048.8
2017-05-08T00:46:40Z,4978.4,1589.6,6568
2017-05-08T00:46:50Z,7746.4,3251.2,10997.6
2017-05-08T00:47:00Z,5400.8,1983.2,7384
2017-05-08T00:47:10Z,5012,1623.2,6635.2
2017-05-08T00:47:20Z,6126.4,2876,9002.4
2017-05-08T00:47:30Z,5271.2,1800.8,7072
2017-05-08T00:47:40Z,4978.4,1589.6,6568
2017-05-08T00:47:50Z,7746.4,3304,11050.4
2017-05-08T00:48:00Z,5367.2,1949.6,7316.8
2017-05-08T00:48:10Z,4978.4,1589.6,6568
2017-05-08T00:48:20Z,5655.2,1868.8,7524
2017-05-08T00:48:30Z,5165.6,1748,6913.6
2017-05-08T00:48:40Z,4978.4,1589.6,6568
2017-05-08T00:48:50Z,7818.4,3323.2,11141.6
2017-05-08T00:49:00Z,5468,2050.4,7518.4
2017-05-08T00:49:10Z,4978.4,1589.6,6568
2017-05-08T00:49:20Z,5688.8,1902.4,7591.2
2017-05-08T00:49:30Z,5165.6,1748,6913.6
2017-05-08T00:49:40Z,4978.4,1589.6,6568
2017-05-08T00:49:50Z,7808.8,3388.8,11197.6
2017-05-08T00:50:00Z,5540,2122.4,7662.4
2017-05-08T00:50:10Z,6125.6,2340,8465.6
2017-05-08T00:50:20Z,6126.4,2876,9002.4
2017-05-08T00:50:30Z,5271.2,1800.8,7072
2017-05-08T00:50:40Z,4816.8,1432,6248.8
2017-05-08T00:50:50Z,7712.8,3217.6,10930.4
2017-05-08T00:51:00Z,5501.6,2084,7585.6
2017-05-08T00:51:10Z,4783.2,1398.4,6181.6
2017-05-08T00:51:20Z,5655.2,1868.8,7524
2017-05-08T00:51:30Z,5232.8,1815.2,7048
2017-05-08T00:51:40Z,4816.8,1572,6388.8
2017-05-08T00:51:50Z,7928.8,3486.4,11415.2
2017-05-08T00:52:00Z,5717.6,2300,8017.6
2017-05-08T00:52:10Z,4783.2,1398.4,6181.6
2017-05-08T00:52:20Z,5655.2,1868.8,7524
2017-05-08T00:52:30Z,5266.4,1848.8,7115.2
2017-05-08T00:52:40Z,4783.2,1398.4,6181.6
2017-05-08T00:52:50Z,7712.8,3217.6,10930.4
2017-05-08T00:53:00Z,5535.2,2117.6,7652.8
2017-05-08T00:53:10Z,4783.2,1454.4,6237.6
2017-05-08T00:53:20Z,6160,2909.6,9069.6
2017-05-08T00:53:30Z,5338.4,1868.8,7207.2
2017-05-08T00:53:40Z,4585.6,1336.8,5922.4
2017-05-08T00:53:50Z,7910.4,3279.2,11189.6
2017-05-08T00:54:00Z,5535.2,2117.6,7652.8
2017-05-08T00:54:10Z,4585.6,1336.8,5922.4
2017-05-08T00:54:20Z,5852.8,1930.4,7783.2
2017-05-08T00:54:30Z,5199.2,1781.6,6980.8
2017-05-08T00:54:40Z,4585.6,1336.8,5922.4
2017-05-08T00:54:50Z,7910.4,3279.2,11189.6
2017-05-08T00:55:00Z,5535.2,2117.6,7652.8
2017-05-08T00:55:10Z,4585.6,1336.8,5922.4
2017-05-08T00:55:20Z,5852.8,1930.4,7783.2
2017-05-08T00:55:30Z,5199.2,1781.6,6980.8
2017-05-08T00:55:40Z,4585.6,1336.8,5922.4
2017-05-08T00:55:50Z,7910.4,3279.2,11189.6
2017-05-08T00:56:00Z,5535.2,2117.6,7652.8
2017-05-08T00:56:10Z,4585.6,1336.8,5922.4
2017-05-08T00:56:20Z,6324,2937.6,9261.6
2017-05-08T00:56:30Z,5304.8,1834.4,7139.2
2017-05-08T00:56:40Z,4619.2,1370.4,5989.6
2017-05-08T00:56:50Z,7642.4,3190.4,10832.8
2017-05-08T00:57:00Z,5434.4,2016.8,7451.2
2017-05-08T00:57:10Z,4848.8,1928,6776.8
2017-05-08T00:57:20Z,6323.2,2011.2,8334.4
2017-05-08T00:57:30Z,6940.8,3065.6,10006.4
2017-05-08T00:57:40Z,4646.4,1467.2,6113.6
2017-05-08T00:57:50Z,7944,3312.8,11256.8
2017-05-08T00:58:00Z,6427.2,2818.4,9245.6
2017-05-08T00:58:10Z,4646.4,1467.2,6113.6
2017-05-08T00:58:20Z,6864,2973.6,9837.6
2017-05-08T00:58:30Z,9350.4,3933.6,13284
2017-05-08T00:58:40Z,4785.6,1553.6,6339.2
2017-05-08T00:58:50Z,7977.6,3455.2,11432.8
2017-05-08T00:59:00Z,5394.4,2046.4,7440.8
2017-05-08T00:59:10Z,4680,1500.8,6180.8
2017-05-08T00:59:20Z,6391.2,3004.8,9396
2017-05-08T00:59:30Z,5365.6,1965.6,7331.2
2017-05-08T00:59:40Z,4680,1500.8,6180.8
2017-05-08T00:59:50Z,7944,3312.8,11256.8
